event_id,name,name_long,name_subtitle,use_type,location_type,date_start,date_end,description,facility_name,facility_id,site_name,site_id,unit_name,level_name,level_number,source_name,source_path,source_type,source_method,image_url,objectid
50,In Memory of Gustavo Gutiérrez: 50 years of Liberation Theology,,,Exhibitions,Indoors,"3/31/2026, 8:00:00 PM","4/2/2026, 12:00:00 AM","An exhibit focused on the life and work of one of the most influential theologians of the 20th century, Gustavo Gutiérrez, and his role in the founding and development of liberation theology.
  
Liberation theology is a religious, social, and political movement originating in Latin America in the mid-twentieth century. Inspired by the Gospels, liberation theology stands in solidarity with those in the margins of society and strives to eradicate all forms of oppression. Ultimately, liberation theology’s goal is that all of us, but especially the poor, can flourish in communion with God and the neighbor. Gustavo Gutiérrez’s magnum opus, Teología de la liberación (1971), gave name and its foundational articulation to this theological tradition.",,,,,"Harvard Divinity School Library
45 Francis Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDmFo6AsEBdg1bg3JZAcB8J.jpg,38196
53,Morning Prayers,,,Music,Indoors,"4/1/2026, 4:30:00 AM","4/1/2026, 8:45:00 AM","The daily Morning Prayers service is conducted each weekday morning from 8:30 to 8:45 a.m. in Appleton Chapel during the academic term. The service consists of music, prayer, and a brief address by a member or friend of the University.",,,,,"The Memorial Church of Harvard University
One Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCdpLvQzl34AJvHf9Oc2SOG.jpg,38194
55,Cooking Up Change: Women’s Agency and Community Building Through Cookbooks,,,Art/Design,Indoors,"4/1/2026, 5:00:00 AM","4/1/2026, 4:30:00 PM","Drawn from the Schlesinger Library’s collection of more than 4,300 community cookbooks, ‘Cooking Up Change: Women’s Agency and Community Building Through Cookbooks’ explores the cultural and historical significance of community cookbooks from the nineteenth century to today. These volumes document how women’s groups across religious, educational, and civic organizations raised funds while preserving the social histories and culinary traditions of their communities.

Featuring cookbooks from diverse geographic regions and racial and ethnic communities, the exhibition highlights the intersection of foodways and community advocacy. Archival materials from local organizations reveal how these cookbooks were produced and marketed, while handmade and artistically embellished volumes underscore the creative labor involved. Annotated, food-stained pages attest to their everyday use and lasting presence in homes. Through recipes and reflections, ‘Cooking Up Change’ celebrates shared cooking traditions and the enduring power of women-led community building through the kitchen.",,,,,"Lia and William Poorvu Gallery, Schlesinger Library
3 James St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBdWFttnotlKR4SgHY-6%2Adz.jpg,38192
54,Castaway: The Afterlife of Plastic,,,Art/Design,Indoors,"4/1/2026, 5:00:00 AM","4/1/2026, 5:00:00 PM","In this exhibition, the art collective TRES invites us to share their 2016 journey to document, collect, and photograph debris along the beaches of Australia. Evoking archaeology, marine biology, and cartography, their images summon us to more deeply engage with the natural vistas and objects they have encountered, and to examine and interpret them with fresh perspectives.

TRES transports us with photographs of glowing orbs that resemble celestial spheres more than the bottle caps they once were. Making their way as garbage to Australia from as far away as China, these objects have been scarred by Bryozoa, tiny micro-organisms which can be seen in the display case in this exhibition. Now, plastic items such as these lay scattered about the otherwise pristine-appearing landscapes.

The rhythmic flow of images challenges us to make sense of the terrain. With hand-drawn maps and charts, TRES attempts to bring order to a perplexing world, where plastic objects resemble organic ones, and “natural” landscapes bear unmistakable traces of human-made pollution.",,,,,"Peabody Museum of Archaeology & Ethnology
11 Divinity Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgBX9RdVoStNT2N%2A1g4GEFiO.jpg,38193
63,Reading Group: Transcendentalism,,,Religion,Indoors,"4/1/2026, 6:00:00 AM","4/1/2026, 12:00:00 PM","This group meets on Wednesdays, 10-12 pm (1/28, 2/11, 3/4, 3/11, 3/25, 4/8)
Registration is required.
Please register to attend each session.

American Transcendentalism emerged in the mid-1800s from New England Unitarianism and European Romanticism. It distinguished itself by rejecting convention, challenging traditional religious doctrines of authority and election, opposing dominant philosophies, discarding genteel literary styles, and defying political complacency regarding slavery, gender inequality, and disenfranchisement. At Harvard, Transcendentalists were seen as mystics, misfits, rogues, and dissidents. Their refusals, however, sparked a social movement based on friendship and collaboration, united by a radical spirituality promising personal renewal and social transformation.&nbsp; This reading group invites participants to explore both sides of that legacy. We&#39;ll focus on Ralph Waldo Emerson, Henry David Thoreau, and Margaret Fuller in the fall, and on figures including Bronson Alcott, Theodore Parker, Orestes Brownson, Elizabeth Palmer Peabody, and Caroline Dall in the spring.&nbsp;
&nbsp;&nbsp;
RUSSELL C. POWELL is a research affiliate at the Center for the Study of World Religions at Harvard Divinity School. He has held teaching positions at Boston College, Amherst College, and Princeton University. Russell is currently completing a book manuscript focused on Ralph Waldo Emerson&#39;s relevance to modern ecological thought, particularly as an architect of the concept of &ldquo;nature&rdquo; and its religious and political resonances in the United States. He is also an associate editor of the Journal for the Study of Religion, Nature, &amp; Culture. He sits on the advisory board of the Forum on Religion and Ecology at Yale University.&nbsp;",,,,,"Common Room, CSWR, 42 Francis Ave., Cambridge, MA 02138",,,,,,,https://www.trumba.com/i/DgCES5HXdkaiO99X-H7pyMRM.png,38186
62,Thanks for Typing: Women’s Type Labor in Literature and the Arts,,,Exhibitions,Indoors,"4/1/2026, 6:00:00 AM","4/1/2026, 5:00:00 PM","From the poems of Emily Dickinson to Vladimir Nabokov’s ""Lolita,"" many of the masterworks of modern literature were originally written by hand, then typed. But their creators were rarely the ones to type them. This work was performed by typists—usually women—working for love, money, or both. Largely uncredited, this labor has generally been undervalued and misunderstood, with the typists seen as mere conduits for the writing that passed through their hands. 

Recent scholars have started to challenge these assumptions about typists and their work. Borrowing its title from a 2021 essay collection edited by Juliana Dresvina, the exhibition Thanks for Typing builds on this scholarship, drawing on the collections at Houghton Library to spotlight typists’ contributions to literature, theater, film, and dance. In addition, the exhibition puts typists in context by showing the technical skill required for their work and exploring portrayals of typists in popular culture. 

Co-curated by Christine Jacobson, Associate Curator of Modern Books and Manuscripts, and Dale Stinchcomb, Drue Heinz Curator of Literary and Historical Manuscripts at The Morgan Library & Museum.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgABag3V4vbou%2AapSJ4Vp4od.jpg,38187
61,New Acquisitions,,,Exhibitions,Indoors,"4/1/2026, 6:00:00 AM","4/1/2026, 5:00:00 PM","Curated by Houghton Library staff members, the “New Acquisitions” lobby display features recent additions to our collections. Widely disparate in content and format, they reflect Harvard Library’s commitment to collecting materials that document a broad range of human experience. 

Among the highlights are: 

- the first complete Bible printed in the Georgian language in 1743
- a poster from a larger collection of ephemera documenting the performances of the Deer Family
- Sylvia Plath’s copy of Thomas Hardy’s celebrated Victorian novel ""Far from the Madding Crowd""
- a 1910 memoir written by Japanese kabuki actors about their U.S. tour paired with a contemporaneous poster from a kabuki theater in Japan
- a devotional leaf featuring Saint Augustine with the Eagle of Saint John and Saint Bridget",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgAvAEjLInTNwXP4nwuo46h8.jpg,38188
58,Experimental Photography on Clay,,,Art/Design,Indoors,"4/1/2026, 6:00:00 AM","4/1/2026, 4:00:00 PM","Curated by artist and educator Anne Eder, this exhibition presents works and material experiments in light-sensitive image making on ceramic surfaces by students from Experimental Photography on Clay, a course Eder teaches exclusively through the Ceramics Program, Office for the Arts at Harvard. This cohort of international artists working in clay and photography is motivated by a shared curiosity about what happens when light, chemistry, and clay meet.

Exhibition dates: March 9 - April 24, 2026
Reception: Friday, March 13 from 5-7pm.",,,,,"Ceramics Program, Office for the Arts at Harvard
224 Western Ave
Allston",,,,,,,https://www.trumba.com/i/DgB10cDzhYnOqNDfTUWiYD0w.jpg,38189
57,Celtic Art Across the Ages,,,Art/Design,Indoors,"4/1/2026, 6:00:00 AM","4/1/2026, 5:00:00 PM","When you think of the word “Celtic,” what do you picture? Perhaps intricate knotwork designs, legendary warriors, or mystical spirituality? Maybe even a certain NBA team? Celtic Art Across the Ages will introduce visitors to the worlds of the various peoples who were historically labeled “Celts”—through the objects they created, the interactions they had across the European continent, and the myths that shaped their legacy, then as now. The exhibition stretches from 800 BCE through today, showcasing the craftsmanship, innovation, cultural connections, and multilayered reception that characterized Celtic art in Europe and beyond.",,,,,"Harvard Art Museums
32 Quincy St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBKro7ME%2AKE5xyvcf6LMPs1.jpg,38190
56,Cataloging the Sky: John Flamsteed and the Royal Greenwich Observatory,,,Exhibitions,Indoors,"4/1/2026, 6:00:00 AM","4/1/2026, 5:00:00 PM","In celebration of the Royal Greenwich Observatory’s 350th anniversary, this work on display is one of the few surviving copies of a pirated edition of star charts produced by the observatory’s inaugural Astronomer Royal, John Flamsteed, without his permission. Outraged, the latter unrelentingly hunted down every copy of the work he could, and ultimately burned some 300 of the 400 printed.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCb2bxpLZgewfgXQxEavcCg.jpg,38191
64,Eve Fowler: words doing as they want to do,,,Art/Design,Indoors,"4/1/2026, 8:00:00 AM","4/1/2026, 4:45:00 PM","‘words doing as they want to do’ builds on Eve Fowler’s decades-long practice at the intersection of language, poetry, and visual art. Drawing from sustained engagement with feminist texts and the visual potential of language, the exhibition presents new paintings alongside a zine-style artist book.

Fowler’s text-based works explore the materiality and rhythm of language through bold, abstract compositions. The artist book gathers photographs made over several decades in collaboration with artists, filmmakers, and curators, forming a visual diary that bridges personal archive and collective memory. Accessible and intimate, the book functions both as a standalone work and a companion to the paintings.

While a Radcliffe fellow in 2018–2019, Fowler developed the ten-part film with it which it as if it is to be, titled after Gertrude Stein and focused on women’s artmaking. Building on this work and her photographic practice, the exhibition offers an entry into the lives and archives of queer, trans, and women artists from the twentieth century to today.",,,,,"Johnson-Kulukundis Family Gallery, Byerly Hall
8 Garden St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgDyLcPFXJm8tHQHJ%2AZZ9n3q.jpg,38185
68,"IAAS Lecture: Before Kamikaze: Diplomatic Negotiations among the Mongols, Japan, and Korea before 12",,,Lecture,Indoors,"4/1/2026, 9:15:00 AM","4/1/2026, 2:30:00 PM","The Mongol invasions of Japan (1274 and 1281) are among the most widely studied events in thirteenth-century East Asian maritime history. Less attention, however, has been paid to the lengthy negotiations that took place prior to the first invasion and involved Khubilai Khan (1215–1294), his Chinese advisers, the Koryŏ king, the Kamakura shogunate, and the Japanese imperial court. Based on primary sources from the Mongols, Koreans, and Japanese, this presentation demonstrates that merely focusing on the invasions themselves is insufficient to describe their complexity. The diverse strategies that different regimes utilized in dealing with the Mongol Empire demonstrate new possibilities for interpreting the premodern Eurasia in ways that go beyond the conventional historical narrative, which treats Mongolian expansion as the overarching framework. Adopting a transrealm perspective contributes to moving beyond the national history's boundaries to study interconnections and variations in premodern East Asia.",,,,,"S050, CGIS-South Building
1730 Cambridge St.
Cambridge / Online",,,,,,,https://www.trumba.com/i/DgB6WPiSoyOx81xBfyCUgzMf.jpg,38184
